timestamp,household_id,household_size,smart_meter,tariff_per_kwh_usd,appliance,power_watts,voltage_v,current_a,duration_minutes,energy_kwh,cost_usd,room_temp_c,outside_temp_c,occupancy_count,day_of_week,is_weekend,season,holiday_flag,date,daily_cumulative_kwh
01-01-2024 16:00,H0086,3,0,0.08,heater,689,232.2,2.97,21,0.2411,0.0193,13.5,7.1,0,Monday,0,winter,0,01-01-2024,4.333
01-01-2024 11:00,H0198,4,1,0.2,phone_charger,5.7,226.1,0.03,21,0.002,0.0004,20.8,21.1,0,Monday,0,winter,0,01-01-2024,2.2255
01-01-2024 02:00,H0148,3,1,0.2,fridge,144.8,223.7,0.65,44,0.1062,0.0212,27.7,25.5,3,Monday,0,winter,0,01-01-2024,0.1642
01-01-2024 18:00,H0151,5,1,0.2,fridge,123.4,224.8,0.55,52,0.107,0.0214,27.1,20,3,Monday,0,winter,0,01-01-2024,3.9582
01-01-2024 01:00,H0078,1,1,0.08,tv,22.3,233.3,0.1,27,0.0101,0.0008,24.1,30,0,Monday,0,winter,0,01-01-2024,0.0148
02-01-2024 07:00,H0173,3,1,0.12,computer,40.7,234.8,0.17,11,0.0075,0.0009,21.1,34.2,0,Tuesday,0,winter,0,02-01-2024,1.7881
01-01-2024 11:00,H0054,2,1,0.12,heater,1681.8,232,7.25,50,1.4015,0.1682,19.6,15,1,Monday,0,winter,0,01-01-2024,2.794
01-01-2024 04:00,H0131,2,0,0.2,washing_machine,533,229.1,2.33,83,0.7373,0.1475,23.2,30.5,2,Monday,0,winter,0,01-01-2024,1.7387
03-01-2024 01:00,H0196,2,1,0.2,washing_machine,207.3,228.3,0.91,39,0.1347,0.0269,14.5,8,1,Wednesday,0,winter,0,03-01-2024,0.1542
02-01-2024 00:00,H0014,1,1,0.08,computer,33,232.2,0.14,28,0.0154,0.0012,11.7,9.9,0,Tuesday,0,winter,0,02-01-2024,0.0154
01-01-2024 05:00,H0143,5,0,0.12,dishwasher,1641.9,236.9,6.93,72,1.9703,0.2364,9.1,19.2,5,Monday,0,winter,0,01-01-2024,2.3104
01-01-2024 10:00,H0128,3,0,0.12,phone_charger,4.7,230.3,0.02,33,0.0026,0.0003,6.8,14.6,1,Monday,0,winter,0,01-01-2024,3.7738
02-01-2024 17:00,H0077,3,1,0.08,lights,94.4,227.3,0.42,15,0.0236,0.0019,32,25.9,3,Tuesday,0,winter,0,02-01-2024,2.2736
01-01-2024 15:00,H0037,3,1,0.08,computer,270.8,221.1,1.22,11,0.0497,0.004,11.8,2.6,2,Monday,0,winter,0,01-01-2024,2.8029
02-01-2024 15:00,H0190,3,0,0.2,water_heater,2964,232,12.78,46,2.2724,0.4545,17.9,5.3,1,Tuesday,0,winter,0,02-01-2024,5.271
02-01-2024 14:00,H0197,4,1,0.08,heater,413.7,224,1.85,47,0.324,0.0259,22.2,21,3,Tuesday,0,winter,0,02-01-2024,4.246
01-01-2024 01:00,H0185,3,0,0.2,tv,17.5,230.5,0.08,45,0.0132,0.0026,24,25.6,0,Monday,0,winter,0,01-01-2024,0.0382
01-01-2024 03:00,H0094,4,1,0.12,lights,11.6,230.9,0.05,39,0.0075,0.0009,14.8,15.9,0,Monday,0,winter,0,01-01-2024,0.1346
02-01-2024 18:00,H0174,2,1,0.08,ac,246.8,224.1,1.1,52,0.2139,0.0171,9.4,-0.2,2,Tuesday,0,winter,0,02-01-2024,1.8086
01-01-2024 00:00,H0043,3,1,0.2,lights,11.9,225.3,0.05,36,0.0071,0.0014,20.2,21,0,Monday,0,winter,0,01-01-2024,0.0071
01-01-2024 11:00,H0155,4,1,0.08,oven,1015,221.2,4.59,39,0.6598,0.0528,26.8,25.8,2,Monday,0,winter,0,01-01-2024,7.6214
01-01-2024 23:00,H0034,1,1,0.08,computer,28.2,225.2,0.13,34,0.016,0.0013,15,14,0,Monday,0,winter,0,01-01-2024,7.4249
01-01-2024 01:00,H0043,3,1,0.2,microwave,491.9,227.2,2.17,64,0.5247,0.1049,18.8,21.7,0,Monday,0,winter,0,01-01-2024,0.5318
01-01-2024 13:00,H0085,3,1,0.2,phone_charger,3.9,232.7,0.02,20,0.0013,0.0003,15.9,16.6,0,Monday,0,winter,0,01-01-2024,2.1829
01-01-2024 08:00,H0140,5,1,0.08,lights,65.2,224.3,0.29,40,0.0434,0.0035,26.9,29.7,2,Monday,0,winter,0,01-01-2024,4.0839
03-01-2024 00:00,H0031,4,0,0.12,washing_machine,467.9,225,2.08,81,0.6317,0.0758,12.5,18.5,2,Wednesday,0,winter,0,03-01-2024,0.6317
01-01-2024 00:00,H0192,1,1,0.15,heater,72.1,229.3,0.31,10,0.012,0.0018,24.4,28.1,0,Monday,0,winter,0,01-01-2024,0.012
01-01-2024 23:00,H0067,1,1,0.2,lights,65.6,238.8,0.27,45,0.0492,0.0098,23.8,22.1,1,Monday,0,winter,0,01-01-2024,11.3739
02-01-2024 09:00,H0192,1,1,0.15,fridge,164.7,234.3,0.7,36,0.0988,0.0148,29,33.8,1,Tuesday,0,winter,0,02-01-2024,1.6454
01-01-2024 05:00,H0008,1,1,0.15,lights,9.8,233.8,0.04,17,0.0028,0.0004,25.7,30.4,0,Monday,0,winter,0,01-01-2024,0.4619
02-01-2024 10:00,H0104,5,1,0.15,tv,134.9,226.9,0.59,45,0.1011,0.0152,32.2,33.5,2,Tuesday,0,winter,0,02-01-2024,0.6797
01-01-2024 11:00,H0030,3,0,0.12,washing_machine,91,217.3,0.42,51,0.0773,0.0093,36.9,30.5,1,Monday,0,winter,0,01-01-2024,1.9265
02-01-2024 00:00,H0153,5,0,0.15,lights,9.2,228,0.04,50,0.0076,0.0011,9.3,11.9,0,Tuesday,0,winter,0,02-01-2024,0.0076
02-01-2024 11:00,H0188,1,0,0.2,heater,280,226.6,1.24,57,0.266,0.0532,23.9,20.2,1,Tuesday,0,winter,0,02-01-2024,7.906
01-01-2024 20:00,H0065,4,1,0.08,dishwasher,1263.6,223.9,5.64,86,1.8111,0.1449,27.9,24.3,2,Monday,0,winter,0,01-01-2024,4.5553
02-01-2024 15:00,H0019,2,1,0.08,dishwasher,207.5,239.4,0.87,37,0.128,0.0102,6,11.2,0,Tuesday,0,winter,0,02-01-2024,3.3429
02-01-2024 23:00,H0103,2,1,0.12,microwave,574.5,224.5,2.56,78,0.7469,0.0896,28.3,27.8,1,Tuesday,0,winter,1,02-01-2024,8.1927
01-01-2024 23:00,H0119,1,1,0.12,fridge,135.6,238.6,0.57,57,0.1289,0.0155,8.5,6,0,Monday,0,winter,0,01-01-2024,7.1531
02-01-2024 09:00,H0158,2,1,0.15,ac,300.1,229.6,1.31,11,0.055,0.0082,27.5,37.3,0,Tuesday,0,winter,0,02-01-2024,6.7427
01-01-2024 01:00,H0036,3,0,0.15,phone_charger,10.6,231,0.05,13,0.0023,0.0003,22.4,20.5,1,Monday,0,winter,0,01-01-2024,0.0053
01-01-2024 18:00,H0190,3,0,0.2,microwave,170,234.8,0.72,79,0.2238,0.0448,15.4,3.7,0,Monday,0,winter,0,01-01-2024,6.2848
02-01-2024 23:00,H0152,3,1,0.08,phone_charger,5.9,231,0.03,41,0.0041,0.0003,15.6,13.9,0,Tuesday,0,winter,0,02-01-2024,4.6593
01-01-2024 22:00,H0036,3,0,0.15,oven,2113.4,225.8,9.36,60,2.1134,0.317,21.1,19.9,2,Monday,0,winter,0,01-01-2024,7.3087
02-01-2024 22:00,H0024,4,1,0.15,ac,1448.9,230.2,6.29,51,1.2316,0.1847,20.6,23.3,4,Tuesday,0,winter,0,02-01-2024,9.033
02-01-2024 04:00,H0038,3,1,0.15,fridge,190.4,233.2,0.82,37,0.1174,0.0176,25.2,27.6,0,Tuesday,0,winter,0,02-01-2024,0.1689
01-01-2024 18:00,H0054,2,1,0.12,computer,179.3,227.5,0.79,25,0.0747,0.009,18.3,6,1,Monday,0,winter,0,01-01-2024,3.5013
01-01-2024 21:00,H0064,1,1,0.15,fridge,157.3,222.4,0.71,55,0.1442,0.0216,16.4,5.9,1,Monday,0,winter,0,01-01-2024,7.8438
01-01-2024 16:00,H0041,3,1,0.12,water_heater,2367.5,230.4,10.28,22,0.8681,0.1042,9.7,3.9,0,Monday,0,winter,0,01-01-2024,5.915
01-01-2024 05:00,H0041,3,1,0.12,tv,148.3,228.5,0.65,50,0.1236,0.0148,3.8,18.6,3,Monday,0,winter,0,01-01-2024,2.2482
01-01-2024 22:00,H0166,1,1,0.2,heater,2253.2,235.6,9.56,57,2.1405,0.4281,22.5,18.4,1,Monday,0,winter,0,01-01-2024,5.9253
02-01-2024 19:00,H0078,1,1,0.08,ac,365,231.8,1.57,52,0.3163,0.0253,28.3,14.4,1,Tuesday,0,winter,0,02-01-2024,10.5753
02-01-2024 17:00,H0200,4,1,0.2,lights,70.2,222.7,0.32,47,0.055,0.011,37.2,24.9,1,Tuesday,0,winter,0,02-01-2024,7.6315
02-01-2024 13:00,H0065,4,1,0.08,fridge,94.5,234.4,0.4,58,0.0914,0.0073,27.4,27.2,0,Tuesday,0,winter,0,02-01-2024,4.9551
02-01-2024 00:00,H0089,1,1,0.2,computer,49.5,229.2,0.22,38,0.0313,0.0063,16.3,16.9,0,Tuesday,0,winter,0,02-01-2024,0.0313
02-01-2024 20:00,H0095,4,0,0.15,tv,143.1,223.1,0.64,53,0.1264,0.019,29,23,3,Tuesday,0,winter,0,02-01-2024,7.0625
02-01-2024 04:00,H0042,3,1,0.15,fridge,135,227.6,0.59,51,0.1148,0.0172,5.1,14.8,1,Tuesday,0,winter,0,02-01-2024,0.1282
01-01-2024 19:00,H0105,2,1,0.12,fridge,172.2,224.8,0.77,52,0.1492,0.0179,23.5,20.8,2,Monday,0,winter,0,01-01-2024,8.5305
02-01-2024 22:00,H0008,1,1,0.15,phone_charger,3.6,226.1,0.02,22,0.0013,0.0002,20.9,19.6,1,Tuesday,0,winter,0,02-01-2024,10.1403
02-01-2024 14:00,H0056,4,1,0.2,tv,175.6,229.2,0.77,13,0.038,0.0076,28.9,23,4,Tuesday,0,winter,0,02-01-2024,6.139
02-01-2024 03:00,H0178,2,1,0.15,lights,11.1,225.5,0.05,56,0.0104,0.0016,7.9,13.2,0,Tuesday,0,winter,0,02-01-2024,0.2657
02-01-2024 14:00,H0173,3,1,0.12,ac,1203.4,224.8,5.35,56,1.1232,0.1348,26.1,24.4,1,Tuesday,0,winter,0,02-01-2024,7.3875
01-01-2024 22:00,H0082,1,0,0.15,fridge,187.6,235.7,0.8,35,0.1094,0.0164,14,5.5,1,Monday,0,winter,1,01-01-2024,17.392
02-01-2024 00:00,H0112,2,1,0.2,phone_charger,6.7,233.4,0.03,56,0.0063,0.0013,19.1,18.4,0,Tuesday,0,winter,0,02-01-2024,0.0063
01-01-2024 19:00,H0168,3,1,0.12,water_heater,2166.3,225.3,9.62,45,1.6247,0.195,11.4,1.6,3,Monday,0,winter,0,01-01-2024,7.9521
01-01-2024 07:00,H0191,5,1,0.15,phone_charger,10.6,232.4,0.05,47,0.0083,0.0012,24.8,37.2,0,Monday,0,winter,0,01-01-2024,1.7581
01-01-2024 05:00,H0108,1,1,0.15,fridge,157,228.2,0.69,49,0.1282,0.0192,31.5,35.5,0,Monday,0,winter,0,01-01-2024,1.4521
02-01-2024 09:00,H0145,1,1,0.08,lights,27.4,231.3,0.12,36,0.0165,0.0013,25.7,34.7,1,Tuesday,0,winter,1,02-01-2024,3.6834
02-01-2024 09:00,H0190,3,0,0.2,washing_machine,58.9,226.3,0.26,72,0.0707,0.0141,14.9,23.8,0,Tuesday,0,winter,0,02-01-2024,2.6828
01-01-2024 20:00,H0137,5,1,0.12,washing_machine,355.4,219,1.62,18,0.1066,0.0128,13.6,2.9,2,Monday,0,winter,0,01-01-2024,8.4378
01-01-2024 19:00,H0031,4,0,0.12,lights,73.8,230.7,0.32,37,0.0455,0.0055,18.3,6.8,3,Monday,0,winter,0,01-01-2024,9.0716
02-01-2024 22:00,H0164,1,1,0.08,oven,1847.6,239.6,7.71,74,2.2787,0.1823,21.6,22.8,1,Tuesday,0,winter,0,02-01-2024,10.9046
02-01-2024 04:00,H0028,4,0,0.08,heater,66.5,224.1,0.3,12,0.0133,0.0011,29.5,37.3,0,Tuesday,0,winter,0,02-01-2024,0.4324
01-01-2024 22:00,H0114,1,1,0.2,heater,442.4,232.2,1.91,11,0.0811,0.0162,25.9,17.5,0,Monday,0,winter,0,01-01-2024,5.7321
01-01-2024 23:00,H0021,1,0,0.12,heater,60,227.9,0.26,19,0.019,0.0023,32,27.2,0,Monday,0,winter,0,01-01-2024,7.6106
02-01-2024 13:00,H0052,3,1,0.08,fridge,137.8,232.4,0.59,59,0.1355,0.0108,17.4,13.7,2,Tuesday,0,winter,0,02-01-2024,3.3241
02-01-2024 18:00,H0141,1,0,0.15,dishwasher,977.8,228,4.29,17,0.277,0.0416,24.2,19.3,1,Tuesday,0,winter,0,02-01-2024,4.8191
01-01-2024 21:00,H0113,1,1,0.12,washing_machine,38.7,227.9,0.17,56,0.0361,0.0043,33.8,27.3,0,Monday,0,winter,0,01-01-2024,6.6178
02-01-2024 13:00,H0153,5,0,0.15,ac,295.9,220.8,1.34,57,0.2811,0.0422,7.8,11.9,3,Tuesday,0,winter,0,02-01-2024,7.6652
01-01-2024 08:00,H0101,3,0,0.08,phone_charger,8.6,236.2,0.04,58,0.0083,0.0007,24.9,29.8,0,Monday,0,winter,0,01-01-2024,1.551
01-01-2024 07:00,H0058,1,1,0.15,lights,1,231.3,0,24,0.0004,0.0001,11.9,21.6,0,Monday,0,winter,0,01-01-2024,1.0978
01-01-2024 04:00,H0166,1,1,0.2,tv,23.2,232.5,0.1,48,0.0186,0.0037,26.2,34.7,0,Monday,0,winter,0,01-01-2024,0.3317
01-01-2024 21:00,H0116,1,1,0.15,ac,205.2,227.4,0.9,56,0.1915,0.0287,17.7,15.6,1,Monday,0,winter,0,01-01-2024,4.498
02-01-2024 18:00,H0117,5,1,0.15,lights,86.3,235.7,0.37,17,0.0245,0.0037,17.6,6.2,5,Tuesday,0,winter,0,02-01-2024,2.8367
02-01-2024 03:00,H0161,1,1,0.15,tv,81.5,233.4,0.35,58,0.0788,0.0118,9.9,12.8,0,Tuesday,0,winter,0,02-01-2024,2.8547
02-01-2024 08:00,H0117,5,1,0.15,heater,46.6,230.1,0.2,24,0.0187,0.0028,24.6,26.9,0,Tuesday,0,winter,0,02-01-2024,1.2582
02-01-2024 05:00,H0033,1,1,0.2,dishwasher,161.4,233,0.69,53,0.1426,0.0285,24.9,30.7,0,Tuesday,0,winter,0,02-01-2024,0.7126
02-01-2024 14:00,H0098,3,1,0.08,microwave,746.4,222.7,3.35,13,0.1617,0.0129,12.4,8.5,3,Tuesday,0,winter,0,02-01-2024,3.7222
02-01-2024 02:00,H0091,5,0,0.15,washing_machine,66.5,232.3,0.29,38,0.0421,0.0063,15.7,18.8,0,Tuesday,0,winter,0,02-01-2024,0.0524
01-01-2024 23:00,H0071,3,0,0.15,tv,134.4,226.9,0.59,49,0.1098,0.0165,13.3,8.5,1,Monday,0,winter,1,01-01-2024,13.223
01-01-2024 04:00,H0119,1,1,0.12,lights,22,224.4,0.1,37,0.0136,0.0016,11.2,15.6,0,Monday,0,winter,0,01-01-2024,1.7913
02-01-2024 07:00,H0156,1,1,0.15,computer,38.1,228,0.17,37,0.0235,0.0035,20,20.2,0,Tuesday,0,winter,0,02-01-2024,0.5413
01-01-2024 07:00,H0073,1,1,0.12,lights,82.3,223.9,0.37,42,0.0576,0.0069,21.6,33.2,1,Monday,0,winter,0,01-01-2024,0.7722
01-01-2024 18:00,H0189,2,1,0.2,tv,6,232.1,0.03,56,0.0056,0.0011,29.5,22.7,0,Monday,0,winter,0,01-01-2024,5.7946
01-01-2024 20:00,H0105,2,1,0.12,computer,304.3,229.4,1.33,31,0.1572,0.0189,23.4,16.4,1,Monday,0,winter,0,01-01-2024,8.6877
02-01-2024 10:00,H0005,2,1,0.12,dishwasher,934.1,231.3,4.04,60,0.9341,0.1121,17.7,23.6,1,Tuesday,0,winter,0,02-01-2024,4.4004
01-01-2024 05:00,H0156,1,1,0.15,lights,34.5,232.5,0.15,56,0.0322,0.0048,15.5,20.7,1,Monday,0,winter,0,01-01-2024,0.3366
02-01-2024 22:00,H0076,3,0,0.12,phone_charger,2.7,223.6,0.01,29,0.0013,0.0002,27.6,18.9,1,Tuesday,0,winter,0,02-01-2024,6.0141
01-01-2024 18:00,H0083,2,1,0.08,tv,126.1,238.4,0.53,24,0.0504,0.004,14,11.3,2,Monday,0,winter,0,01-01-2024,4.884
01-01-2024 18:00,H0127,1,0,0.15,oven,2285.4,223.9,10.21,61,2.3235,0.3485,22.5,11.4,1,Monday,0,winter,0,01-01-2024,5.4973
01-01-2024 01:00,H0101,3,0,0.08,phone_charger,15,235.6,0.06,12,0.003,0.0002,24.8,21.9,0,Monday,0,winter,0,01-01-2024,0.0096
01-01-2024 00:00,H0077,3,1,0.08,heater,21.9,230.7,0.1,14,0.0051,0.0004,28.1,32.7,0,Monday,0,winter,0,01-01-2024,0.0051
01-01-2024 09:00,H0157,1,1,0.08,phone_charger,1,230.5,0,17,0.0003,0,18.2,25.9,1,Monday,0,winter,0,01-01-2024,1.7477
03-01-2024 01:00,H0078,1,1,0.08,water_heater,4274.4,230,18.58,52,3.7045,0.2964,26.6,25.5,1,Wednesday,0,winter,0,03-01-2024,3.7925
02-01-2024 00:00,H0101,3,0,0.08,fridge,147,222.1,0.66,41,0.1004,0.008,18.2,20.7,0,Tuesday,0,winter,0,02-01-2024,0.1004
03-01-2024 00:00,H0039,5,1,0.15,computer,30.4,222.5,0.14,22,0.0111,0.0017,19.9,20.5,0,Wednesday,0,winter,0,03-01-2024,0.0111
01-01-2024 11:00,H0128,3,0,0.12,oven,2103,221.5,9.49,43,1.5072,0.1809,15.7,12.2,1,Monday,0,winter,0,01-01-2024,5.281
01-01-2024 20:00,H0010,2,1,0.15,ac,252.6,228.2,1.11,57,0.24,0.036,24.2,19,1,Monday,0,winter,0,01-01-2024,4.204
02-01-2024 20:00,H0199,3,0,0.15,microwave,1717.3,232.2,7.4,31,0.8872,0.1331,9.2,1.4,2,Tuesday,0,winter,0,02-01-2024,4.8115
02-01-2024 18:00,H0070,3,1,0.2,washing_machine,595.1,228.2,2.61,10,0.0992,0.0198,20.8,11.9,1,Tuesday,0,winter,0,02-01-2024,4.2737
02-01-2024 17:00,H0122,4,1,0.15,lights,80,230.9,0.35,44,0.0587,0.0088,33.6,22.9,1,Tuesday,0,winter,0,02-01-2024,7.6891
01-01-2024 21:00,H0054,2,1,0.12,phone_charger,6.4,229.4,0.03,59,0.0063,0.0008,16.3,7.4,1,Monday,0,winter,0,01-01-2024,3.6398
01-01-2024 00:00,H0197,4,1,0.08,computer,28.6,228.7,0.12,38,0.0181,0.0014,31,29.3,0,Monday,0,winter,0,01-01-2024,0.0181
02-01-2024 00:00,H0045,5,1,0.2,tv,52.7,233.7,0.23,45,0.0395,0.0079,32.5,34.2,3,Tuesday,0,winter,0,02-01-2024,0.0395
01-01-2024 06:00,H0023,4,1,0.12,tv,10.5,224.1,0.05,41,0.0072,0.0009,18.8,28.3,0,Monday,0,winter,0,01-01-2024,5.2088
02-01-2024 14:00,H0044,2,1,0.12,computer,282.7,221.3,1.28,24,0.1131,0.0136,19.1,14.1,2,Tuesday,0,winter,0,02-01-2024,7.4846
01-01-2024 18:00,H0017,3,1,0.12,computer,97.8,233.7,0.42,49,0.0798,0.0096,13.6,8.1,3,Monday,0,winter,0,01-01-2024,7.0543
01-01-2024 21:00,H0112,2,1,0.2,computer,305.8,211.9,1.44,13,0.0663,0.0133,21.7,15.2,2,Monday,0,winter,0,01-01-2024,9.9689
01-01-2024 23:00,H0091,5,0,0.15,lights,1,228.8,0,11,0.0002,0,16.1,11.6,0,Monday,0,winter,0,01-01-2024,7.7752
02-01-2024 19:00,H0116,1,1,0.15,tv,154.5,230.1,0.67,43,0.1107,0.0166,20.3,13.6,1,Tuesday,0,winter,0,02-01-2024,10.1773
02-01-2024 07:00,H0188,1,0,0.2,phone_charger,4.3,218.8,0.02,53,0.0038,0.0008,15.2,25.3,0,Tuesday,0,winter,0,02-01-2024,5.5278
02-01-2024 06:00,H0176,2,0,0.2,lights,9.1,231.2,0.04,21,0.0032,0.0006,10.8,19.3,0,Tuesday,0,winter,0,02-01-2024,0.9907
01-01-2024 09:00,H0150,5,1,0.15,fridge,128.2,221.5,0.58,52,0.1111,0.0167,22,24.9,5,Monday,0,winter,0,01-01-2024,2.968
02-01-2024 00:00,H0053,5,0,0.15,lights,12.8,230.3,0.06,24,0.0051,0.0008,20.1,18.9,0,Tuesday,0,winter,0,02-01-2024,0.0051
02-01-2024 20:00,H0142,4,1,0.12,tv,28.5,228,0.12,41,0.0195,0.0023,22.8,13.7,0,Tuesday,0,winter,0,02-01-2024,3.2592
02-01-2024 18:00,H0188,1,0,0.2,tv,111.7,226.4,0.49,46,0.0856,0.0171,12.3,12.1,1,Tuesday,0,winter,0,02-01-2024,10.9852
01-01-2024 16:00,H0199,3,0,0.15,ac,53.4,227.2,0.24,26,0.0232,0.0035,10.7,2.2,0,Monday,0,winter,0,01-01-2024,9.3572
01-01-2024 19:00,H0183,5,0,0.2,ac,279.6,230.8,1.21,47,0.219,0.0438,8.3,0.1,1,Monday,0,winter,0,01-01-2024,2.9503
02-01-2024 14:00,H0018,1,1,0.15,tv,167.6,229.3,0.73,21,0.0587,0.0088,16.6,14.4,1,Tuesday,0,winter,0,02-01-2024,2.5596
02-01-2024 13:00,H0049,3,1,0.15,lights,69.9,227.6,0.31,37,0.0431,0.0065,27.7,28.7,2,Tuesday,0,winter,0,02-01-2024,5.2086
01-01-2024 06:00,H0122,4,1,0.15,microwave,922.9,230.5,4,61,0.9382,0.1407,29.3,36.9,4,Monday,0,winter,0,01-01-2024,5.004
01-01-2024 14:00,H0142,4,1,0.12,tv,27.1,224.3,0.12,22,0.0099,0.0012,15,14.8,0,Monday,0,winter,0,01-01-2024,3.006
01-01-2024 17:00,H0017,3,1,0.12,oven,1757.7,236.2,7.44,71,2.0799,0.2496,21.2,8,2,Monday,0,winter,0,01-01-2024,6.9745
02-01-2024 10:00,H0179,5,0,0.12,ac,712,233.5,3.05,15,0.178,0.0214,13.2,22.3,0,Tuesday,0,winter,0,02-01-2024,2.7477
01-01-2024 14:00,H0069,4,1,0.2,ac,66,225.6,0.29,28,0.0308,0.0062,14.1,10.9,0,Monday,0,winter,1,01-01-2024,5.4686
01-01-2024 02:00,H0128,3,0,0.12,water_heater,3652.5,224.7,16.25,48,2.922,0.3506,12.1,14,1,Monday,0,winter,0,01-01-2024,3.093
02-01-2024 17:00,H0047,1,1,0.12,water_heater,1803.7,228.7,7.89,45,1.3528,0.1623,30.8,24.2,1,Tuesday,0,winter,0,02-01-2024,5.2751
02-01-2024 05:00,H0181,5,1,0.08,dishwasher,142.7,233.5,0.61,63,0.1498,0.012,8.8,17.4,0,Tuesday,0,winter,0,02-01-2024,0.69
01-01-2024 17:00,H0064,1,1,0.15,tv,91,236.3,0.38,56,0.0849,0.0127,8.4,-2.6,1,Monday,0,winter,0,01-01-2024,6.1819
01-01-2024 09:00,H0037,3,1,0.08,lights,26.1,231.8,0.11,49,0.0213,0.0017,14.2,15.7,2,Monday,0,winter,0,01-01-2024,1.5672
02-01-2024 11:00,H0161,1,1,0.15,phone_charger,4.9,225.7,0.02,31,0.0025,0.0004,11.9,12.2,1,Tuesday,0,winter,0,02-01-2024,3.2615
01-01-2024 14:00,H0026,3,1,0.2,computer,102.4,241.1,0.42,30,0.0512,0.0102,27.5,26.5,1,Monday,0,winter,0,01-01-2024,3.2304
02-01-2024 12:00,H0102,2,1,0.08,dishwasher,1677.4,235.3,7.13,66,1.8451,0.1476,7.3,9.9,2,Tuesday,0,winter,0,02-01-2024,2.7813
02-01-2024 01:00,H0194,5,0,0.2,lights,30,229.8,0.13,39,0.0195,0.0039,17.1,19.8,0,Tuesday,0,winter,0,02-01-2024,0.3043
02-01-2024 11:00,H0117,5,1,0.15,phone_charger,11.6,229.5,0.05,12,0.0023,0.0003,19.5,21.7,2,Tuesday,0,winter,0,02-01-2024,1.2866
02-01-2024 20:00,H0104,5,1,0.15,lights,28.7,227.1,0.13,18,0.0086,0.0013,32.4,21.8,3,Tuesday,0,winter,0,02-01-2024,4.126
03-01-2024 01:00,H0089,1,1,0.2,tv,162.9,229.6,0.71,48,0.1303,0.0261,19.3,16.5,1,Wednesday,0,winter,0,03-01-2024,0.1336
02-01-2024 21:00,H0099,1,1,0.15,lights,60.4,235.7,0.26,17,0.0171,0.0026,23,20,1,Tuesday,0,winter,0,02-01-2024,12.2533
02-01-2024 21:00,H0081,4,1,0.2,dishwasher,1298.7,236,5.5,21,0.4546,0.0909,18.5,9.8,2,Tuesday,0,winter,0,02-01-2024,5.0184
01-01-2024 03:00,H0131,2,0,0.2,ac,246.1,234.9,1.05,10,0.041,0.0082,25.9,30,0,Monday,0,winter,0,01-01-2024,1.0014
01-01-2024 02:00,H0075,5,1,0.12,dishwasher,168.1,236,0.71,21,0.0588,0.0071,17.2,12.3,0,Monday,0,winter,0,01-01-2024,0.0893
02-01-2024 11:00,H0021,1,0,0.12,microwave,1283.9,234.9,5.47,66,1.4123,0.1695,25,31.1,1,Tuesday,0,winter,0,02-01-2024,3.3685
01-01-2024 06:00,H0186,1,0,0.15,lights,4.6,230.7,0.02,36,0.0028,0.0004,12.2,14.7,0,Monday,0,winter,0,01-01-2024,1.1249
02-01-2024 16:00,H0112,2,1,0.2,lights,80.2,224.8,0.36,48,0.0641,0.0128,16.1,13.8,2,Tuesday,0,winter,0,02-01-2024,3.8903
02-01-2024 04:00,H0025,3,1,0.08,tv,11,233.4,0.05,18,0.0033,0.0003,25.8,31,0,Tuesday,0,winter,0,02-01-2024,0.2226
03-01-2024 01:00,H0200,4,1,0.2,microwave,888.4,227.7,3.9,79,1.1697,0.2339,30.7,32.7,4,Wednesday,0,winter,0,03-01-2024,2.2496
01-01-2024 11:00,H0137,5,1,0.12,phone_charger,6.9,225.4,0.03,26,0.003,0.0004,7.7,12.8,3,Monday,0,winter,0,01-01-2024,5.3566
02-01-2024 17:00,H0103,2,1,0.12,fridge,148,235.3,0.63,33,0.0814,0.0098,29.7,23.8,1,Tuesday,0,winter,0,02-01-2024,6.2386
01-01-2024 02:00,H0002,2,0,0.2,lights,33.4,239.6,0.14,14,0.0078,0.0016,15.8,21.5,0,Monday,0,winter,0,01-01-2024,2.4314
01-01-2024 17:00,H0182,1,1,0.2,tv,142.1,243.6,0.58,15,0.0355,0.0071,16.7,9.7,1,Monday,0,winter,0,01-01-2024,3.5391
02-01-2024 21:00,H0168,3,1,0.12,dishwasher,1156,227.8,5.07,14,0.2697,0.0324,11.7,5,2,Tuesday,0,winter,0,02-01-2024,8.8095
01-01-2024 09:00,H0004,2,1,0.2,phone_charger,1,231.3,0,23,0.0004,0.0001,33.7,38.9,1,Monday,0,winter,0,01-01-2024,5.1217
01-01-2024 02:00,H0152,3,1,0.08,lights,52.8,227.8,0.23,13,0.0114,0.0009,12.7,18.3,1,Monday,0,winter,0,01-01-2024,1.2794
02-01-2024 13:00,H0032,2,1,0.12,lights,47.8,238.4,0.2,14,0.0112,0.0013,24.4,24.8,2,Tuesday,0,winter,0,02-01-2024,3.9432
02-01-2024 15:00,H0032,2,1,0.12,computer,373.8,229.9,1.63,14,0.0872,0.0105,21.9,19.7,1,Tuesday,0,winter,0,02-01-2024,4.1783
02-01-2024 17:00,H0197,4,1,0.08,lights,44.8,222.9,0.2,46,0.0344,0.0028,22.9,14.4,1,Tuesday,0,winter,0,02-01-2024,4.4144
